指数代码_IdxCd,交易日期_TrdDt,收盘价(元/点)_ClPr
000001,2013-10-29,2128.864
000001,2013-10-30,2160.463
000001,2013-10-31,2141.614
000001,2013-11-01,2149.562
000001,2013-11-04,2149.634
000001,2013-11-05,2157.24
000001,2013-11-06,2139.607
000001,2013-11-07,2129.4
000001,2013-11-08,2106.127
000001,2013-11-11,2109.471
000001,2013-11-12,2126.772
000001,2013-11-13,2087.941
000001,2013-11-14,2100.506
000001,2013-11-15,2135.827
000001,2013-11-18,2197.219
000001,2013-11-19,2193.125
000001,2013-11-20,2206.613
000001,2013-11-21,2205.766
000001,2013-11-22,2196.378
000001,2013-11-25,2186.115
000001,2013-11-26,2183.073
000001,2013-11-27,2201.07
000001,2013-11-28,2219.372
000001,2013-11-29,2220.504
000001,2013-12-02,2207.371
000001,2013-12-03,2222.67
000001,2013-12-04,2251.762
000001,2013-12-05,2247.063
000001,2013-12-06,2237.108
000001,2013-12-09,2238.2
000001,2013-12-10,2237.492
000001,2013-12-11,2204.166
000001,2013-12-12,2202.796
000001,2013-12-13,2196.075
000001,2013-12-16,2160.861
000001,2013-12-17,2151.079
000001,2013-12-18,2148.285
000001,2013-12-19,2127.792
000001,2013-12-20,2084.794
000001,2013-12-23,2089.707
000001,2013-12-24,2092.905
000001,2013-12-25,2106.354
000001,2013-12-26,2073.099
000001,2013-12-27,2101.251
000001,2013-12-30,2097.529
000001,2013-12-31,2115.978
000001,2014-01-02,2109.387
000001,2014-01-03,2083.136
000001,2014-01-06,2045.709
000001,2014-01-07,2047.317
000001,2014-01-08,2044.34
000001,2014-01-09,2027.622
000001,2014-01-10,2013.298
000001,2014-01-13,2009.564
000001,2014-01-14,2026.842
000001,2014-01-15,2023.348
000001,2014-01-16,2023.701
000001,2014-01-17,2004.949
000001,2014-01-20,1991.253
000001,2014-01-21,2008.313
000001,2014-01-22,2051.749
000001,2014-01-23,2042.18
000001,2014-01-24,2054.392
000001,2014-01-27,2033.3
000001,2014-01-28,2038.513
000001,2014-01-29,2049.914
000001,2014-01-30,2033.083
000001,2014-02-07,2044.497
000001,2014-02-10,2086.067
000001,2014-02-11,2103.671
000001,2014-02-12,2109.955
000001,2014-02-13,2098.401
000001,2014-02-14,2115.848
000001,2014-02-17,2135.415
000001,2014-02-18,2119.066
000001,2014-02-19,2142.554
000001,2014-02-20,2138.782
000001,2014-02-21,2113.693
000001,2014-02-24,2076.686
000001,2014-02-25,2034.219
000001,2014-02-26,2041.254
000001,2014-02-27,2047.354
000001,2014-02-28,2056.302
000001,2014-03-03,2075.235
000001,2014-03-04,2071.473
000001,2014-03-05,2053.084
000001,2014-03-06,2059.578
000001,2014-03-07,2057.908
000001,2014-03-10,1999.065
000001,2014-03-11,2001.157
000001,2014-03-12,1997.692
000001,2014-03-13,2019.111
000001,2014-03-14,2004.339
000001,2014-03-17,2023.673
000001,2014-03-18,2025.196
000001,2014-03-19,2021.734
000001,2014-03-20,1993.479
000001,2014-03-21,2047.619
000001,2014-03-24,2066.279
000001,2014-03-25,2067.311
000001,2014-03-26,2063.67
000001,2014-03-27,2046.588
000001,2014-03-28,2041.712
000001,2014-03-31,2033.306
000001,2014-04-01,2047.46
000001,2014-04-02,2058.988
000001,2014-04-03,2043.702
000001,2014-04-04,2058.831
000001,2014-04-08,2098.284
000001,2014-04-09,2105.237
000001,2014-04-10,2134.3
000001,2014-04-11,2130.542
000001,2014-04-14,2131.539
000001,2014-04-15,2101.601
000001,2014-04-16,2105.122
000001,2014-04-17,2098.885
000001,2014-04-18,2097.748
000001,2014-04-21,2065.826
000001,2014-04-22,2072.831
000001,2014-04-23,2067.382
000001,2014-04-24,2057.033
000001,2014-04-25,2036.519
000001,2014-04-28,2003.487
000001,2014-04-29,2020.341
000001,2014-04-30,2026.358
000001,2014-05-05,2027.353
000001,2014-05-06,2028.038
000001,2014-05-07,2010.083
000001,2014-05-08,2015.274
000001,2014-05-09,2011.135
000001,2014-05-12,2052.871
000001,2014-05-13,2050.728
000001,2014-05-14,2047.91
000001,2014-05-15,2024.974
000001,2014-05-16,2026.504
000001,2014-05-19,2005.183
000001,2014-05-20,2008.119
000001,2014-05-21,2024.951
000001,2014-05-22,2021.285
000001,2014-05-23,2034.569
000001,2014-05-26,2041.476
000001,2014-05-27,2034.565
000001,2014-05-28,2050.228
000001,2014-05-29,2040.595
000001,2014-05-30,2039.212
000001,2014-06-03,2038.305
000001,2014-06-04,2024.834
000001,2014-06-05,2040.878
000001,2014-06-06,2029.956
000001,2014-06-09,2030.502
000001,2014-06-10,2052.532
000001,2014-06-11,2054.948
000001,2014-06-12,2051.713
000001,2014-06-13,2070.715
000001,2014-06-16,2085.983
000001,2014-06-17,2066.698
000001,2014-06-18,2055.519
000001,2014-06-19,2023.735
000001,2014-06-20,2026.674
000001,2014-06-23,2024.365
000001,2014-06-24,2033.931
000001,2014-06-25,2025.502
000001,2014-06-26,2038.677
000001,2014-06-27,2036.51
000001,2014-06-30,2048.327
000001,2014-07-01,2050.381
000001,2014-07-02,2059.418
000001,2014-07-03,2063.229
000001,2014-07-04,2059.375
000001,2014-07-07,2059.927
000001,2014-07-08,2064.021
000001,2014-07-09,2038.612
000001,2014-07-10,2038.342
000001,2014-07-11,2046.961
000001,2014-07-14,2066.646
000001,2014-07-15,2070.357
000001,2014-07-16,2067.276
000001,2014-07-17,2055.591
000001,2014-07-18,2059.067
000001,2014-07-21,2054.479
000001,2014-07-22,2075.481
000001,2014-07-23,2078.489
000001,2014-07-24,2105.062
000001,2014-07-25,2126.614
000001,2014-07-28,2177.948
000001,2014-07-29,2183.192
000001,2014-07-30,2181.243
000001,2014-07-31,2201.562
000001,2014-08-01,2185.303
000001,2014-08-04,2223.331
000001,2014-08-05,2219.945
000001,2014-08-06,2217.465
000001,2014-08-07,2187.669
000001,2014-08-08,2194.425
000001,2014-08-11,2224.654
000001,2014-08-12,2221.595
000001,2014-08-13,2222.877
000001,2014-08-14,2206.466
000001,2014-08-15,2226.734
000001,2014-08-18,2239.466
000001,2014-08-19,2245.33
000001,2014-08-20,2240.211
000001,2014-08-21,2230.458
000001,2014-08-22,2240.812
000001,2014-08-25,2229.274
000001,2014-08-26,2207.106
000001,2014-08-27,2209.465
000001,2014-08-28,2195.818
000001,2014-08-29,2217.2
000001,2014-09-01,2235.511
000001,2014-09-02,2266.046
000001,2014-09-03,2288.627
000001,2014-09-04,2306.862
000001,2014-09-05,2326.432
000001,2014-09-09,2326.527
000001,2014-09-10,2318.305
000001,2014-09-11,2311.679
000001,2014-09-12,2331.95
000001,2014-09-15,2339.14
000001,2014-09-16,2296.555
000001,2014-09-17,2307.893
000001,2014-09-18,2315.928
000001,2014-09-19,2329.451
000001,2014-09-22,2289.866
000001,2014-09-23,2309.718
000001,2014-09-24,2343.575
000001,2014-09-25,2345.103
000001,2014-09-26,2347.718
000001,2014-09-29,2357.711
000001,2014-09-30,2363.87
000001,2014-10-08,2382.794
000001,2014-10-09,2389.371
000001,2014-10-10,2374.54
000001,2014-10-13,2366.009
000001,2014-10-14,2359.475
000001,2014-10-15,2373.67
000001,2014-10-16,2356.499
000001,2014-10-17,2341.184
000001,2014-10-20,2356.728
000001,2014-10-21,2339.657
000001,2014-10-22,2326.553
000001,2014-10-23,2302.418
000001,2014-10-24,2302.28
000001,2014-10-27,2290.437
000001,2014-10-28,2337.871
000001,2014-10-29,2373.03
000001,2014-10-30,2391.076
000001,2014-10-31,2420.178
000001,2014-11-03,2430.032
000001,2014-11-04,2430.677
000001,2014-11-05,2419.254
000001,2014-11-06,2425.864
000001,2014-11-07,2418.171
000001,2014-11-10,2473.673
000001,2014-11-11,2469.673
000001,2014-11-12,2494.476
000001,2014-11-13,2485.606
000001,2014-11-14,2478.824
000001,2014-11-17,2474.009
000001,2014-11-18,2456.366
000001,2014-11-19,2450.986
000001,2014-11-20,2452.66
000001,2014-11-21,2486.791
000001,2014-11-24,2532.879
000001,2014-11-25,2567.597
000001,2014-11-26,2604.345
000001,2014-11-27,2630.486
000001,2014-11-28,2682.835
000001,2014-12-01,2680.155
000001,2014-12-02,2763.545
000001,2014-12-03,2779.525
000001,2014-12-04,2899.456
000001,2014-12-05,2937.647
000001,2014-12-08,3020.258
000001,2014-12-09,2856.269
000001,2014-12-10,2940.006
000001,2014-12-11,2925.743
000001,2014-12-12,2938.173
000001,2014-12-15,2953.421
000001,2014-12-16,3021.518
000001,2014-12-17,3061.02
000001,2014-12-18,3057.521
000001,2014-12-19,3108.596
000001,2014-12-22,3127.445
000001,2014-12-23,3032.612
000001,2014-12-24,2972.532
000001,2014-12-25,3072.536
000001,2014-12-26,3157.603
000001,2014-12-29,3168.016
000001,2014-12-30,3165.815
000001,2014-12-31,3234.677
000001,2015-01-05,3350.519
000001,2015-01-06,3351.446
000001,2015-01-07,3373.954
000001,2015-01-08,3293.456
000001,2015-01-09,3285.412
000001,2015-01-12,3229.316
000001,2015-01-13,3235.301
000001,2015-01-14,3222.437
000001,2015-01-15,3336.455
000001,2015-01-16,3376.495
000001,2015-01-19,3116.351
000001,2015-01-20,3173.052
000001,2015-01-21,3323.611
000001,2015-01-22,3343.344
000001,2015-01-23,3351.764
000001,2015-01-26,3383.182
000001,2015-01-27,3352.96
000001,2015-01-28,3305.738
000001,2015-01-29,3262.305
000001,2015-01-30,3210.363
000001,2015-02-02,3128.3
000001,2015-02-03,3204.907
000001,2015-02-04,3174.126
000001,2015-02-05,3136.531
000001,2015-02-06,3075.907
000001,2015-02-09,3095.124
000001,2015-02-10,3141.593
000001,2015-02-11,3157.704
000001,2015-02-12,3173.416
000001,2015-02-13,3203.827
000001,2015-02-16,3222.363
000001,2015-02-17,3246.906
000001,2015-02-25,3228.843
000001,2015-02-26,3298.359
000001,2015-02-27,3310.303
000001,2015-03-02,3336.285
000001,2015-03-03,3263.052
000001,2015-03-04,3279.533
000001,2015-03-05,3248.476
000001,2015-03-06,3241.187
000001,2015-03-09,3302.408
000001,2015-03-10,3286.068
000001,2015-03-11,3290.9
000001,2015-03-12,3349.323
000001,2015-03-13,3372.911
000001,2015-03-16,3449.305
000001,2015-03-17,3502.847
000001,2015-03-18,3577.301
000001,2015-03-19,3582.271
000001,2015-03-20,3617.318
000001,2015-03-23,3687.728
000001,2015-03-24,3691.41
000001,2015-03-25,3660.727
000001,2015-03-26,3682.095
000001,2015-03-27,3691.096
000001,2015-03-30,3786.568
000001,2015-03-31,3747.899
000001,2015-04-01,3810.294
000001,2015-04-02,3825.784
000001,2015-04-03,3863.929
000001,2015-04-07,3961.378
000001,2015-04-08,3994.811
000001,2015-04-09,3957.534
000001,2015-04-10,4034.31
000001,2015-04-13,4121.715
000001,2015-04-14,4135.565
000001,2015-04-15,4084.163
000001,2015-04-16,4194.823
000001,2015-04-17,4287.296
000001,2015-04-20,4217.077
000001,2015-04-21,4293.623
000001,2015-04-22,4398.494
000001,2015-04-23,4414.508
000001,2015-04-24,4393.686
000001,2015-04-27,4527.396
000001,2015-04-28,4476.215
000001,2015-04-29,4476.62
000001,2015-04-30,4441.655
000001,2015-05-04,4480.464
000001,2015-05-05,4298.706
000001,2015-05-06,4229.266
000001,2015-05-07,4112.214
000001,2015-05-08,4205.917
000001,2015-05-11,4333.584
000001,2015-05-12,4401.219
000001,2015-05-13,4375.76
000001,2015-05-14,4378.311
000001,2015-05-15,4308.691
000001,2015-05-18,4283.491
000001,2015-05-19,4417.552
000001,2015-05-20,4446.288
000001,2015-05-21,4529.422
000001,2015-05-22,4657.596
000001,2015-05-25,4813.798
000001,2015-05-26,4910.897
000001,2015-05-27,4941.714
000001,2015-05-28,4620.266
000001,2015-05-29,4611.744
000001,2015-06-01,4828.738
000001,2015-06-02,4910.527
000001,2015-06-03,4909.978
000001,2015-06-04,4947.102
000001,2015-06-05,5023.096
000001,2015-06-08,5131.8809
000001,2015-06-09,5113.5337
000001,2015-06-10,5106.0359
000001,2015-06-11,5121.5925
000001,2015-06-12,5166.35
000001,2015-06-15,5062.9929
000001,2015-06-16,4887.432
000001,2015-06-17,4967.8983
000001,2015-06-18,4785.356
000001,2015-06-19,4478.3643
000001,2015-06-23,4576.4922
000001,2015-06-24,4690.1497
000001,2015-06-25,4527.7789
000001,2015-06-26,4192.8734
000001,2015-06-29,4053.0304
000001,2015-06-30,4277.2219
000001,2015-07-01,4053.6997
000001,2015-07-02,3912.7668
000001,2015-07-03,3686.9153
000001,2015-07-06,3775.9122
000001,2015-07-07,3727.1248
000001,2015-07-08,3507.1923
000001,2015-07-09,3709.3304
000001,2015-07-10,3877.8034
000001,2015-07-13,3970.3878
000001,2015-07-14,3924.4871
000001,2015-07-15,3805.7033
000001,2015-07-16,3823.1755
000001,2015-07-17,3957.3516
000001,2015-07-20,3992.1096
000001,2015-07-21,4017.6748
000001,2015-07-22,4026.045
000001,2015-07-23,4123.9234
000001,2015-07-24,4070.908
000001,2015-07-27,3725.5582
000001,2015-07-28,3663.0024
000001,2015-07-29,3789.168
000001,2015-07-30,3705.7656
000001,2015-07-31,3663.7256
000001,2015-08-03,3622.9051
000001,2015-08-04,3756.5449
000001,2015-08-05,3694.5733
000001,2015-08-06,3661.5392
000001,2015-08-07,3744.2045
000001,2015-08-10,3928.4154
000001,2015-08-11,3927.9083
000001,2015-08-12,3886.3198
000001,2015-08-13,3954.5561
000001,2015-08-14,3965.3349
000001,2015-08-17,3993.6677
000001,2015-08-18,3748.1639
000001,2015-08-19,3794.1094
000001,2015-08-20,3664.2907
000001,2015-08-21,3507.744
000001,2015-08-24,3209.905
000001,2015-08-25,2964.9674
000001,2015-08-26,2927.288
000001,2015-08-27,3083.5912
000001,2015-08-28,3232.3495
000001,2015-08-31,3205.9855
000001,2015-09-01,3166.6239
000001,2015-09-02,3160.167
000001,2015-09-07,3080.4201
000001,2015-09-08,3170.4522
000001,2015-09-09,3243.0889
000001,2015-09-10,3197.8932
000001,2015-09-11,3200.2337
000001,2015-09-14,3114.798
000001,2015-09-15,3005.1722
000001,2015-09-16,3152.2632
000001,2015-09-17,3086.0611
000001,2015-09-18,3097.9172
000001,2015-09-21,3156.5399
000001,2015-09-22,3185.6187
000001,2015-09-23,3115.8881
000001,2015-09-24,3142.6869
000001,2015-09-25,3092.347
000001,2015-09-28,3100.7559
000001,2015-09-29,3038.1368
000001,2015-09-30,3052.7814
000001,2015-10-08,3143.3573
000001,2015-10-09,3183.1516
000001,2015-10-12,3287.6624
000001,2015-10-13,3293.2301
000001,2015-10-14,3262.4414
000001,2015-10-15,3338.073
000001,2015-10-16,3391.3516
000001,2015-10-19,3386.7003
000001,2015-10-20,3425.3303
000001,2015-10-21,3320.6761
000001,2015-10-22,3368.7388
000001,2015-10-23,3412.4338
000001,2015-10-26,3429.5809
000001,2015-10-27,3434.336
000001,2015-10-28,3375.1961
000001,2015-10-29,3387.3154
000001,2015-10-30,3382.5612
000001,2015-11-02,3325.0846
000001,2015-11-03,3316.6954
000001,2015-11-04,3459.6396
000001,2015-11-05,3522.8185
000001,2015-11-06,3590.0324
000001,2015-11-09,3646.8811
000001,2015-11-10,3640.4853
000001,2015-11-11,3650.2494
000001,2015-11-12,3632.9016
000001,2015-11-13,3580.8388
000001,2015-11-16,3606.9574
000001,2015-11-17,3604.7951
000001,2015-11-18,3568.4676
000001,2015-11-19,3617.0618
000001,2015-11-20,3630.4995
000001,2015-11-23,3610.3146
000001,2015-11-24,3616.1125
000001,2015-11-25,3647.93
000001,2015-11-26,3635.5521
000001,2015-11-27,3436.303
000001,2015-11-30,3445.4048
000001,2015-12-01,3456.3085
000001,2015-12-02,3536.9051
000001,2015-12-03,3584.8237
000001,2015-12-04,3524.992
000001,2015-12-07,3536.9272
000001,2015-12-08,3470.0698
000001,2015-12-09,3472.4394
000001,2015-12-10,3455.4951
000001,2015-12-11,3434.5813
000001,2015-12-14,3520.6682
000001,2015-12-15,3510.3537
000001,2015-12-16,3516.1867
000001,2015-12-17,3579.9989
000001,2015-12-18,3578.964
000001,2015-12-21,3642.4717
000001,2015-12-22,3651.7672
000001,2015-12-23,3636.0892
000001,2015-12-24,3612.4851
000001,2015-12-25,3627.9135
000001,2015-12-28,3533.7788
000001,2015-12-29,3563.7356
000001,2015-12-30,3572.8762
000001,2015-12-31,3539.1819
000001,2016-01-04,3296.2582
000001,2016-01-05,3287.7105
000001,2016-01-06,3361.8404
000001,2016-01-07,3125.0015
000001,2016-01-08,3186.412
000001,2016-01-11,3016.7038
000001,2016-01-12,3022.8611
000001,2016-01-13,2949.5968
000001,2016-01-14,3007.6489
000001,2016-01-15,2900.9698
000001,2016-01-18,2913.8367
000001,2016-01-19,3007.7393
000001,2016-01-20,2976.6938
000001,2016-01-21,2880.4816
000001,2016-01-22,2916.5624
000001,2016-01-25,2938.5149
000001,2016-01-26,2749.7854
000001,2016-01-27,2735.5578
000001,2016-01-28,2655.6609
000001,2016-01-29,2737.5996
000001,2016-02-01,2688.8536
000001,2016-02-02,2749.5703
000001,2016-02-03,2739.2469
000001,2016-02-04,2781.0227
000001,2016-02-05,2763.492
000001,2016-02-15,2746.1958
000001,2016-02-16,2836.5705
000001,2016-02-17,2867.3379
000001,2016-02-18,2862.8927
000001,2016-02-19,2860.0208
000001,2016-02-22,2927.175
000001,2016-02-23,2903.3313
000001,2016-02-24,2928.896
000001,2016-02-25,2741.2454
000001,2016-02-26,2767.2097
000001,2016-02-29,2687.9788
000001,2016-03-01,2733.17
000001,2016-03-02,2849.6811
000001,2016-03-03,2859.7582
000001,2016-03-04,2874.1468
000001,2016-03-07,2897.3395
000001,2016-03-08,2901.387
000001,2016-03-09,2862.556
000001,2016-03-10,2804.7255
000001,2016-03-11,2810.3074
000001,2016-03-14,2859.499
000001,2016-03-15,2864.3684
000001,2016-03-16,2870.43
000001,2016-03-17,2904.8319
000001,2016-03-18,2955.1498
000001,2016-03-21,3018.8017
000001,2016-03-22,2999.3628
000001,2016-03-23,3009.9604
000001,2016-03-24,2960.9704
000001,2016-03-25,2979.4343
000001,2016-03-28,2957.82
000001,2016-03-29,2919.8318
000001,2016-03-30,3000.6449
000001,2016-03-31,3003.9152
000001,2016-04-01,3009.5298
000001,2016-04-05,3053.0654
000001,2016-04-06,3050.592
000001,2016-04-07,3008.42
000001,2016-04-08,2984.9582
000001,2016-04-11,3033.957
000001,2016-04-12,3023.6464
000001,2016-04-13,3066.6381
000001,2016-04-14,3082.3615
000001,2016-04-15,3078.1166
000001,2016-04-18,3033.6604
000001,2016-04-19,3042.8232
000001,2016-04-20,2972.5837
000001,2016-04-21,2952.8911
000001,2016-04-22,2959.24
000001,2016-04-25,2946.6704
000001,2016-04-26,2964.6997
000001,2016-04-27,2953.6709
000001,2016-04-28,2945.5886
000001,2016-04-29,2938.3235
000001,2016-05-03,2992.6432
000001,2016-05-04,2991.2721
000001,2016-05-05,2997.8416
000001,2016-05-06,2913.2476
000001,2016-05-09,2832.1125
000001,2016-05-10,2832.5912
000001,2016-05-11,2837.0372
000001,2016-05-12,2835.8618
000001,2016-05-13,2827.1087
000001,2016-05-16,2850.8617
000001,2016-05-17,2843.6841
000001,2016-05-18,2807.5141
000001,2016-05-19,2806.9061
000001,2016-05-20,2825.4831
000001,2016-05-23,2843.645
000001,2016-05-24,2821.6663
000001,2016-05-25,2815.0863
000001,2016-05-26,2822.4429
000001,2016-05-27,2821.046
000001,2016-05-30,2822.4509
000001,2016-05-31,2916.616
000001,2016-06-01,2913.5077
000001,2016-06-02,2925.2293
000001,2016-06-03,2938.682
000001,2016-06-06,2934.0979
000001,2016-06-07,2936.0449
000001,2016-06-08,2927.159
000001,2016-06-13,2833.0707
000001,2016-06-14,2842.1886
000001,2016-06-15,2887.2101
000001,2016-06-16,2872.8166
000001,2016-06-17,2885.105
000001,2016-06-20,2888.8091
000001,2016-06-21,2878.5575
000001,2016-06-22,2905.5495
000001,2016-06-23,2891.9602
000001,2016-06-24,2854.2864
000001,2016-06-27,2895.7033
000001,2016-06-28,2912.5574
000001,2016-06-29,2931.5923
000001,2016-06-30,2929.6057
000001,2016-07-01,2932.4758
000001,2016-07-04,2988.604
000001,2016-07-05,3006.3919
000001,2016-07-06,3017.2924
000001,2016-07-07,3016.8467
000001,2016-07-08,2988.0939
000001,2016-07-11,2994.9167
000001,2016-07-12,3049.381
000001,2016-07-13,3060.6893
000001,2016-07-14,3054.0182
000001,2016-07-15,3054.296
000001,2016-07-18,3043.5643
000001,2016-07-19,3036.5979
000001,2016-07-20,3027.8995
000001,2016-07-21,3039.0091
000001,2016-07-22,3012.8157
000001,2016-07-25,3015.8278
000001,2016-07-26,3050.1661
000001,2016-07-27,2991.9991
000001,2016-07-28,2994.3234
000001,2016-07-29,2979.3388
000001,2016-08-01,2953.3854
000001,2016-08-02,2971.2787
000001,2016-08-03,2978.4608
000001,2016-08-04,2982.4261
000001,2016-08-05,2976.6962
000001,2016-08-08,3004.2767
000001,2016-08-09,3025.6805
000001,2016-08-10,3018.7459
000001,2016-08-11,3002.6376
000001,2016-08-12,3050.6674
000001,2016-08-15,3125.1952
000001,2016-08-16,3110.0369
000001,2016-08-17,3109.5549
000001,2016-08-18,3104.1138
000001,2016-08-19,3108.102
000001,2016-08-22,3084.8051
000001,2016-08-23,3089.7055
000001,2016-08-24,3085.8804
000001,2016-08-25,3068.3294
000001,2016-08-26,3070.3088
000001,2016-08-29,3070.0273
000001,2016-08-30,3074.6768
000001,2016-08-31,3085.491
000001,2016-09-01,3063.3054
000001,2016-09-02,3067.352
000001,2016-09-05,3072.0953
000001,2016-09-06,3090.7127
000001,2016-09-07,3091.9281
000001,2016-09-08,3095.9543
000001,2016-09-09,3078.8548
000001,2016-09-12,3021.9771
000001,2016-09-13,3023.5095
000001,2016-09-14,3002.8486
000001,2016-09-19,3026.0513
000001,2016-09-20,3022.9995
000001,2016-09-21,3025.8736
000001,2016-09-22,3042.3132
000001,2016-09-23,3033.8956
000001,2016-09-26,2980.4295
000001,2016-09-27,2998.1723
000001,2016-09-28,2987.8576
000001,2016-09-29,2998.4827
000001,2016-09-30,3004.703
000001,2016-10-10,3048.1428
000001,2016-10-11,3065.2497
000001,2016-10-12,3058.4981
000001,2016-10-13,3061.3458
000001,2016-10-14,3063.8086
000001,2016-10-17,3041.1663
000001,2016-10-18,3083.8751
000001,2016-10-19,3084.7189
000001,2016-10-20,3084.4577
000001,2016-10-21,3090.9412
000001,2016-10-24,3128.2467
000001,2016-10-25,3131.9385
000001,2016-10-26,3116.3119
000001,2016-10-27,3112.3498
000001,2016-10-28,3104.2703
000001,2016-10-31,3100.492
000001,2016-11-01,3122.4356
000001,2016-11-02,3102.7326
000001,2016-11-03,3128.9356
000001,2016-11-04,3125.3167
000001,2016-11-07,3133.3326
000001,2016-11-08,3147.8875
000001,2016-11-09,3128.3702
000001,2016-11-10,3171.282
000001,2016-11-11,3196.0436
000001,2016-11-14,3210.371
000001,2016-11-15,3206.9858
000001,2016-11-16,3205.0572
000001,2016-11-17,3208.4525
000001,2016-11-18,3192.8559
000001,2016-11-21,3218.1477
000001,2016-11-22,3248.3517
000001,2016-11-23,3241.1366
000001,2016-11-24,3241.7359
000001,2016-11-25,3261.9378
000001,2016-11-28,3276.9996
000001,2016-11-29,3282.9238
000001,2016-11-30,3250.0344
000001,2016-12-01,3273.3093
000001,2016-12-02,3243.8432
000001,2016-12-05,3204.7092
000001,2016-12-06,3199.6473
000001,2016-12-07,3222.2415
000001,2016-12-08,3215.3658
000001,2016-12-09,3232.8834
000001,2016-12-12,3152.9704
000001,2016-12-13,3155.0374
000001,2016-12-14,3140.5308
000001,2016-12-15,3117.677
000001,2016-12-16,3122.9815
000001,2016-12-19,3118.0846
000001,2016-12-20,3102.8759
000001,2016-12-21,3137.4297
000001,2016-12-22,3139.558
000001,2016-12-23,3110.1544
000001,2016-12-26,3122.569
000001,2016-12-27,3114.664
000001,2016-12-28,3102.2357
000001,2016-12-29,3096.0968
000001,2016-12-30,3103.6373
000001,2017-01-03,3135.9208
000001,2017-01-04,3158.794
000001,2017-01-05,3165.4109
000001,2017-01-06,3154.321
000001,2017-01-09,3171.2362
000001,2017-01-10,3161.6713
000001,2017-01-11,3136.7535
000001,2017-01-12,3119.2886
000001,2017-01-13,3112.7644
000001,2017-01-16,3103.428
000001,2017-01-17,3108.7746
000001,2017-01-18,3113.0123
000001,2017-01-19,3101.2992
000001,2017-01-20,3123.1389
000001,2017-01-23,3136.7748
000001,2017-01-24,3142.5533
000001,2017-01-25,3149.5547
000001,2017-01-26,3159.166
000001,2017-02-03,3140.17
000001,2017-02-06,3156.9838
000001,2017-02-07,3153.0878
000001,2017-02-08,3166.9818
000001,2017-02-09,3183.1794
000001,2017-02-10,3196.699
000001,2017-02-13,3216.8394
000001,2017-02-14,3217.928
000001,2017-02-15,3212.9857
000001,2017-02-16,3229.6184
000001,2017-02-17,3202.0756
000001,2017-02-20,3239.9613
000001,2017-02-21,3253.3257
000001,2017-02-22,3261.2184
000001,2017-02-23,3251.375
000001,2017-02-24,3253.4327
000001,2017-02-27,3228.6602
000001,2017-02-28,3241.7331
000001,2017-03-01,3246.9335
000001,2017-03-02,3230.0281
000001,2017-03-03,3218.3118
000001,2017-03-06,3233.8657
000001,2017-03-07,3242.4063
000001,2017-03-08,3240.6646
000001,2017-03-09,3216.7457
000001,2017-03-10,3212.7601
000001,2017-03-13,3237.0244
000001,2017-03-14,3239.3278
000001,2017-03-15,3241.7597
000001,2017-03-16,3268.9354
000001,2017-03-17,3237.4471
000001,2017-03-20,3250.8082
000001,2017-03-21,3261.6108
000001,2017-03-22,3245.2198
000001,2017-03-23,3248.5495
000001,2017-03-24,3269.4451
000001,2017-03-27,3266.9552
000001,2017-03-28,3252.9479
000001,2017-03-29,3241.3144
000001,2017-03-30,3210.2369
000001,2017-03-31,3222.5142
000001,2017-04-05,3270.3054
000001,2017-04-06,3281.0047
000001,2017-04-07,3286.616
000001,2017-04-10,3269.3926
000001,2017-04-11,3288.9657
000001,2017-04-12,3273.8301
000001,2017-04-13,3275.9603
000001,2017-04-14,3246.0668
000001,2017-04-17,3222.1673
000001,2017-04-18,3196.7133
000001,2017-04-19,3170.6867
000001,2017-04-20,3172.1003
000001,2017-04-21,3173.1512
000001,2017-04-24,3129.5312
000001,2017-04-25,3134.5674
000001,2017-04-26,3140.8471
000001,2017-04-27,3152.1869
000001,2017-04-28,3154.6584
000001,2017-05-02,3143.7121
000001,2017-05-03,3135.346
000001,2017-05-04,3127.3687
000001,2017-05-05,3103.0378
000001,2017-05-08,3078.6129
000001,2017-05-09,3080.5269
000001,2017-05-10,3052.785
000001,2017-05-11,3061.5003
000001,2017-05-12,3083.5132
000001,2017-05-15,3090.2289
000001,2017-05-16,3112.9642
000001,2017-05-17,3104.4415
000001,2017-05-18,3090.139
000001,2017-05-19,3090.6309
000001,2017-05-22,3075.6756
000001,2017-05-23,3061.947
000001,2017-05-24,3064.0759
000001,2017-05-25,3107.8311
000001,2017-05-26,3110.0587
000001,2017-05-31,3117.1778
000001,2017-06-01,3102.6232
000001,2017-06-02,3105.54
000001,2017-06-05,3091.6561
000001,2017-06-06,3102.126
000001,2017-06-07,3140.3249
000001,2017-06-08,3150.3336
000001,2017-06-09,3158.4004
000001,2017-06-12,3139.8766
000001,2017-06-13,3153.7429
000001,2017-06-14,3130.674
000001,2017-06-15,3132.4863
000001,2017-06-16,3123.1662
000001,2017-06-19,3144.3739
000001,2017-06-20,3140.0136
000001,2017-06-21,3156.2118
000001,2017-06-22,3147.4532
000001,2017-06-23,3157.873
000001,2017-06-26,3185.4439
000001,2017-06-27,3191.1969
000001,2017-06-28,3173.2014
000001,2017-06-29,3188.0625
000001,2017-06-30,3192.4269
000001,2017-07-03,3195.9116
000001,2017-07-04,3182.8039
000001,2017-07-05,3207.1342
