,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
185,-0.3241493924170946,0.0,0.0,0.0,0.0
186,0.27019740837301853,0.0,0.0,0.0,0.0
187,-0.16203082129893076,0.0,0.0,0.0,0.0
188,0.05403945011273059,0.0,0.0,0.0,0.0
189,0.16194335523027625,0.0,0.0,0.0,0.0
190,-0.21598280534300685,0.0,0.0,0.0,0.0
191,-0.05406866852455394,0.0,0.0,0.0,0.0
192,0.2160994898234847,0.0,0.0,0.0,0.0
193,-0.2160994898234847,0.0,0.0,0.0,0.0
194,0.1621183818999672,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0
196,0.05398110792351751,0.0,0.0,0.0,0.0
197,0.752691725636323,0.0,0.0,0.0,0.0
198,0.1605566306909445,0.0,0.0,0.0,0.0
199,-0.2677377770716305,0.0,0.0,0.0,0.0
200,-0.26845653706688566,0.0,0.0,0.0,0.0
201,-0.3770540421887514,0.0,0.0,0.0,0.0
202,0.053951984044076085,0.0,0.0,0.0,0.0
203,0.1616815226905377,0.0,0.0,0.0,0.0
204,-0.10775863111702755,0.0,0.0,0.0,0.0
205,0.16159443322480982,0.0,0.0,0.0,0.0
206,0.21505384632289903,0.0,0.0,0.0,0.0
207,-0.10746911297654371,0.0,0.0,0.0,0.0
208,-0.21528533611014922,0.0,0.0,0.0,0.0
209,0.269034329610518,0.0,0.0,0.0,0.0
210,0.589340039528663,0.0,0.0,0.0,0.0
211,-0.053433076344777675,0.0,0.0,0.0,0.0
212,0.3734333494118669,0.0,0.0,0.0,0.0
213,-0.10655302020383672,0.0,0.0,0.0,0.0
214,-0.1600427122081527,0.0,0.0,0.0,0.0
215,-0.3744321036799114,0.0,0.0,0.0,0.0
216,0.26759448668003394,0.0,0.0,0.0,0.0
217,0.2668803292080302,0.0,0.0,0.0,0.0
218,-0.2134472528632525,0.0,0.0,0.0,0.0
219,0.266737954897156,0.0,0.0,0.0,0.0
220,0.15970192374861192,0.0,0.0,0.0,0.0
221,-0.05320564105297798,0.0,0.0,0.0,0.0
222,-0.31982969693769014,0.0,0.0,0.0,0.0
223,0.10672359604226855,0.0,0.0,0.0,0.0
224,0.15987213636972086,0.0,0.0,0.0,0.0
225,-0.05326231816993321,0.0,0.0,0.0,0.0
226,0.2128792714521488,0.0,0.0,0.0,0.0
227,-0.4796172263493048,0.0,0.0,0.0,0.0
228,-0.2674513495814601,0.0,0.0,0.0,0.0
229,0.053547524706498706,0.0,0.0,0.0,0.0
230,0.1070091059844458,0.0,0.0,0.0,0.0
231,0.1602992595456154,0.0,0.0,0.0,0.0
232,0.2665957324119894,0.0,0.0,0.0,0.0
233,0.3189795368100157,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0
235,-0.26574557228431495,0.0,0.0,0.0,0.0
236,0.21265292436871697,0.0,0.0,0.0,0.0
237,-0.15944728331573899,0.0,0.0,0.0,0.0
238,0.15944728331573899,0.0,0.0,0.0,0.0
239,-0.15944728331573899,0.0,0.0,0.0,0.0
240,0.4246290881450676,0.0,0.0,0.0,0.0
241,0.3700770811081,0.0,0.0,0.0,0.0
242,-0.05278437705031891,0.0,0.0,0.0,0.0
243,-0.2114165692335579,0.0,0.0,0.0,0.0
244,-0.05292405521784005,0.0,0.0,0.0,0.0
245,-0.05295207960638315,0.0,0.0,0.0,0.0
246,0.1058761348242232,0.0,0.0,0.0,0.0
247,-0.1058761348242232,0.0,0.0,0.0,0.0
248,0.1058761348242232,0.0,0.0,0.0,0.0
